purchaseorder,po_itemnumber,po_purchaserequisition,po_serialnumber,po_returnsitem,po_purchasingdoctype,po_purchasingdoctypedesc,po_purchasingdocdate,po_deletionindicator,po_purchasingorg,po_purchasingorgdesc,po_companycode,po_companycodedesc,po_purchasinggroup,po_purchasinggroupdesc,po_vendornumber,po_vendorname,po_vendoraccountgroup,po_vendoraccountgroupdesc,po_supplierclassification,po_countrykey,po_localorinternational,po_plant,po_plantdesc,po_storageloc,po_createdon,po_createdby_name,po_documentyear,po_accountassignmentcat,po_accountassignmentcatdesc,po_accntassignmentcatvaluedesc,po_version,po_processingstatuscode,po_processingstatus,po_postingdate,po_approvaldate,po_deliverydate,po_paymentdate,material,materialdesc,materialgroup,materialgroupdesc,materialtype,materialtypedesc,po_orderquantity,po_unitofmeasure,po_netamount,recordskipindicator,po_lastchangedatetime,silver_load_date,silver_load_timestamp
4500230817,00170,2000130460,24585,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075602,"""CHISEL, POINTED, """"HILTI"""" TE-YP SM 50 (28""",M031550,Small Tools,ZCON,Consumables,5,NO,93.1,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00040,2000130460,24572,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075417,"""BLADE, CIRCULAR SAW, SIZE: 7.0"""" (185 MM""",M031500,Accessories & Consumables,ZCON,Consumables,50,NO,1029,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00050,2000130460,24573,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075426,"""BLADE, JIGSAW, NO. B 16 """"MAKITA"""" A-85684""",M031500,Accessories & Consumables,ZCON,Consumables,50,PAK,710.5,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00010,2000130460,24569,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075762,"""CUTTING DISC, STEEL, SIZE: 4.5"""" (115 MM)""",M031500,Accessories & Consumables,ZCON,Consumables,50,NO,132.3,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00070,2000130460,24575,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000076400,"PLIER, END NIPPER, 8""""",M031550,Small Tools,ZCON,Consumables,100,NO,3234,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00060,2000130460,24574,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075190,"SPANNER, SCAFFOLDING, SIZE: 7/16 (21 MM)",M031550,Small Tools,ZCON,Consumables,30,NO,1705.2,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00080,2000130460,24576,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075805,"DRILL BIT, FLAT FOR WOOD, SIZE: 20 X 150",M031500,Accessories & Consumables,ZCON,Consumables,30,NO,352.8,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00100,2000130460,24578,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000074012,"HAND GLOVES, RUBBER, 200 G, BLACK",G131230,Gloves,ZCON,Consumables,30,PAA,124.95,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00120,2000130460,24580,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000076262,"NAIL PULLER, SIZE: 20 MM X 2'",M031550,Small Tools,ZCON,Consumables,30,NO,352.8,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00130,2000130460,24581,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000027489,"MEASURING TAPE, S/S, SIZE: 5 MTR",M031500,Accessories & Consumables,ZCON,Consumables,30,NO,338.1,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00020,2000130460,24570,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075764,"""CUTTING DISC, STEEL, SIZE: 7.0"""" (175 MM)""",M031500,Accessories & Consumables,ZCON,Consumables,300,NO,1470,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00030,2000130460,24571,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000027466,"""CUTTING DISC, STEEL, SIZE: 9.0"""" (230 MM)""",M031500,Accessories & Consumables,ZCON,Consumables,300,NO,1911,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00090,2000130460,24577,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075419,"BLADE, HACKSAW, 12""""",M031500,Accessories & Consumables,ZCON,Consumables,500,NO,735,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230798,00010,2000114625,24567,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019613,Yanbu Safety and Security,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-21,2023-10-18,2023-10-21,null,100000073926,SAFETY HARNESS BELT WITH SHOCK ABSORBER,G131360,Safety Harness,ZCON,Consumables,100,NO,9114,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230807,00070,2000116058,24568,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000074032,"SAFETY HELMET, YELLOW",G131130,Safety Helmet,ZCON,Consumables,1200,NO,10584,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4800042232,00020,4000044842,30421,null,ZSPO,Service PO,2023-10-19,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003887,Namariq Arabian Services Co. Ltd.,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-19,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-26,2023-10-26,2024-03-31,null,2000001515,SUPPLY OF FOOD,G121430,Food Expenses,SERV,Services,8,NO,161535.36,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4800042232,00010,4000044842,30420,null,ZSPO,Service PO,2023-10-19,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003887,Namariq Arabian Services Co. Ltd.,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-19,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-11-22,2023-10-26,2024-03-31,null,2000014521,CAMP ACCOMMODATION RENTAL CHARGES,D050000,Speciality Services,SERV,Services,8,MON,4038384,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4800042229,00010,4000044797,30419,null,ZSPO,Service PO,2023-10-19,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019154,Jisr for Commercial Services,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-19,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-26,2023-10-25,2024-06-30,null,2000012141,Visa Charges,S355900,Marine Specialties,SERV,Services,1000,NO,1960000,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00080,2000137276,25490,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000076513,SCREW DRIVER SET (7 PCS/SET),M031550,Small Tools,ZCON,Consumables,1,SET,44.06,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00120,2000137276,25494,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000076088,HEX KEY SET,M050523,Metal Fastenings,ZCON,Consumables,2,NO,82.24,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00140,2000137276,25496,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000075412,"""BINDING CLIP, STEEL, SIZE: 3/4"""" (1000 PC""",M031550,Small Tools,ZCON,Consumables,2,PAK,19.58,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00060,2000137276,25488,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000309492,"""BINDING STRIP, STEEL, SIZE: 3/4"""" X 3 KG/""",M031550,Small Tools,ZCON,Consumables,20,ROL,234.96,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00050,2000137276,25487,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000077564,BINDING STRIP MACHINE,G121130,Stationery Expenses,ZCON,Consumables,3,NO,2055.9,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00020,2000137276,25484,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000075805,"DRILL BIT, FLAT FOR WOOD, SIZE: 20 X 150",M031500,Accessories & Consumables,ZCON,Consumables,50,NO,856.63,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00010,2000137276,25483,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000113532,DRILL BIT FLAT 25MMX150MM,M031500,Accessories & Consumables,ZCON,Consumables,100,NO,2202.75,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00070,2000137276,25489,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000075417,"""BLADE, CIRCULAR SAW, SIZE: 7.0"""" (185 MM""",M031500,Accessories & Consumables,ZCON,Consumables,100,NO,1615.35,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00110,2000137276,25493,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000077579,SCHOOL CHALK (1 X 100),G121130,Stationery Expenses,ZCON,Consumables,100,PAK,1664.3,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00040,2000137276,25486,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000027489,"MEASURING TAPE, S/S, SIZE: 5 MTR",M031500,Accessories & Consumables,ZCON,Consumables,30,NO,484.61,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00160,2000137276,25498,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000112849,"DRILL BIT, SDS PLUS, SIZE: 25MM X 300MM",M031500,Accessories & Consumables,ZCON,Consumables,25,NO,648.59,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00090,2000137276,25491,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000027475,"NYLON TWINE, SIZE: 2 MM",M031500,Accessories & Consumables,ZCON,Consumables,500,ROL,1786.68,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00100,2000137276,25492,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000076070,"HAND SAW, SIZE: 18""""",M031550,Small Tools,ZCON,Consumables,25,NO,428.31,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00130,2000137276,25495,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000075096,"DRILL BIT, SDS, SIZE: 16MM",M031500,Accessories & Consumables,ZCON,Consumables,25,NO,266.78,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00150,2000137276,25497,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000075835,"DRILL BIT, SDS PLUS, SIZE: 18MM X 200MM",M031500,Accessories & Consumables,ZCON,Consumables,25,NO,379.36,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500234397,00030,2000137276,25485,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000076060,"HAMMER, CARPENTER, WITH FIBER HANDLE, 0.",M031550,Small Tools,ZCON,Consumables,250,NO,3304.13,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500235265,00020,2000140802,25631,null,ZLPO,Local PO,2023-11-05,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016741,PERI Saudi Arabia Ltd.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-11-05,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-11-19,2023-11-08,2023-11-30,null,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,1,UNT,1176,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500235265,00010,2000140802,25630,null,ZLPO,Local PO,2023-11-05,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016741,PERI Saudi Arabia Ltd.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-11-05,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-11-14,2023-11-08,2023-11-09,null,100000398196,PLYWOOD FILM FACED 13 PLY MR - SIZE: 18,M064228,Plywood,ZCON,Consumables,500,SHT,83790,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500238293,00010,2000138883,26303,null,ZLPO,Local PO,2023-11-16,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019613,Yanbu Safety and Security,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-16,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-26,2023-11-19,2023-11-19,null,100000073926,SAFETY HARNESS BELT WITH SHOCK ABSORBER,G131360,Safety Harness,ZCON,Consumables,200,NO,18228,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500238333,00010,2000140686,26311,null,ZLPO,Local PO,2023-11-16,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020743,Emaar Yanbu Equipment,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-11-16,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-12-21,2023-11-20,2024-03-31,null,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,60,UNT,73500,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500238333,00020,2000140686,26312,null,ZLPO,Local PO,2023-11-16,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020743,Emaar Yanbu Equipment,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-11-16,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-12-21,2023-11-20,2024-03-31,null,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,10,UNT,16660,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500238333,00030,2000140686,26313,null,ZLPO,Local PO,2023-11-16,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020743,Emaar Yanbu Equipment,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-11-16,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-12-21,2023-11-20,2024-03-31,null,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,10,UNT,15680,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500238333,00040,2000140686,26314,null,ZLPO,Local PO,2023-11-16,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020743,Emaar Yanbu Equipment,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-11-16,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-12-21,2023-11-20,2024-03-31,null,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,15,UNT,6615,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500246512,00010,2000144499,27790,null,ZLPO,Local PO,2023-12-23,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020872,Taaj Al Shalaal Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-12-23,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2024-01-07,2023-12-24,2023-12-30,null,100000074009,"HAND GLOVES, COTTON (DOTTED) DOUBLE SIDE",G131230,Gloves,ZCON,Consumables,10000,PAA,10300.5,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500246512,00030,2000144499,27792,null,ZLPO,Local PO,2023-12-23,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020872,Taaj Al Shalaal Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-12-23,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2024-01-07,2023-12-24,2023-12-30,null,100000074027,"SAFETY GOGGLES, (DARK) FOR STAFF",G131190,Goggles,ZCON,Consumables,300,NO,1059.48,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500246512,00020,2000144499,27791,null,ZLPO,Local PO,2023-12-23,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020872,Taaj Al Shalaal Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-12-23,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2024-01-07,2023-12-24,2023-12-30,null,100000073919,"EYE PROTECTION, SAFETY GOGGLES, CLEAR",G131190,Goggles,ZCON,Consumables,1500,NO,5297.4,null,null,2025-11-24,2025-11-24T19:24:13.818Z
